route_id,service_id,trip_id,direction_id
CL,DAILY,CR_UP_97306_22,1
CL,DAILY,CR_UP_97306_23,1
CL,DAILY,CR_UP_97306_25,1
CL,DAILY,CR_UP_97306_26,1
CL,DAILY,CR_UP_97306_27,1
CL,DAILY,CR_UP_97306_28,1
CL,DAILY,CR_UP_97306_29,1
CL,DAILY,CR_UP_96602_1,1
CL,DAILY,CR_UP_96602_2,1
CL,DAILY,CR_UP_96602_3,1
CL,DAILY,CR_UP_96602_4,1
CL,DAILY,CR_UP_96602_9,1
CL,DAILY,CR_UP_96602_10,1
CL,DAILY,CR_UP_96602_11,1
CL,DAILY,CR_UP_96602_12,1
CL,DAILY,CR_UP_96602_13,1
CL,DAILY,CR_UP_96602_14,1
CL,DAILY,CR_UP_96602_15,1
CL,DAILY,CR_UP_96602_16,1
CL,DAILY,CR_UP_96602_17,1
CL,DAILY,CR_UP_96602_18,1
CL,DAILY,CR_UP_96602_19,1
CL,DAILY,CR_UP_96602_20,1
CL,DAILY,CR_UP_96602_21,1
CL,DAILY,CR_UP_96602_22,1
CL,DAILY,CR_UP_96602_23,1
CL,DAILY,CR_UP_96602_24,1
CL,DAILY,CR_UP_96602_25,1
CL,DAILY,CR_UP_96602_28,1
CL,DAILY,CR_UP_96602_29,1
CL,DAILY,CR_UP_96602_30,1
CL,DAILY,CR_UP_97308_1,1
CL,DAILY,CR_UP_97308_2,1
CL,DAILY,CR_UP_97308_3,1
CL,DAILY,CR_UP_97308_4,1
CL,DAILY,CR_UP_97308_6,1
CL,DAILY,CR_UP_97308_8,1
CL,DAILY,CR_UP_97308_9,1
CL,DAILY,CR_UP_97308_10,1
CL,DAILY,CR_UP_97308_11,1
CL,DAILY,CR_UP_97308_12,1
CL,DAILY,CR_UP_97308_13,1
CL,DAILY,CR_UP_97308_14,1
CL,DAILY,CR_UP_97308_15,1
CL,DAILY,CR_UP_97308_16,1
CL,DAILY,CR_UP_97308_17,1
CL,DAILY,CR_UP_97308_19,1
CL,DAILY,CR_UP_97308_22,1
CL,DAILY,CR_UP_97308_25,1
CL,DAILY,CR_UP_97308_26,1
CL,DAILY,CR_UP_97308_27,1
CL,DAILY,CR_UP_97308_28,1
CL,DAILY,CR_UP_97308_29,1
CL,DAILY,CR_UP_96304_1,1
CL,DAILY,CR_UP_96304_2,1
CL,DAILY,CR_UP_96304_3,1
CL,DAILY,CR_UP_96304_4,1
CL,DAILY,CR_UP_96304_5,1
CL,DAILY,CR_UP_96304_7,1
CL,DAILY,CR_UP_96304_8,1
CL,DAILY,CR_UP_96304_9,1
CL,DAILY,CR_UP_96304_10,1
CL,DAILY,CR_UP_96304_11,1
CL,DAILY,CR_UP_96304_12,1
CL,DAILY,CR_UP_96304_13,1
CL,DAILY,CR_UP_96304_14,1
CL,DAILY,CR_UP_96304_15,1
CL,DAILY,CR_UP_96304_16,1
CL,DAILY,CR_UP_96304_17,1
CL,DAILY,CR_UP_96304_18,1
CL,DAILY,CR_UP_96304_19,1
CL,DAILY,CR_UP_96304_20,1
CL,DAILY,CR_UP_96304_21,1
CL,DAILY,CR_UP_96304_22,1
CL,DAILY,CR_UP_96304_23,1
CL,DAILY,CR_UP_96304_26,1
CL,DAILY,CR_UP_96304_27,1
CL,DAILY,CR_UP_96304_29,1
CL,DAILY,CR_UP_96304_30,1
CL,DAILY,CR_UP_96304_31,1
CL,DAILY,CR_UP_95902_1,1
CL,DAILY,CR_UP_95902_2,1
CL,DAILY,CR_UP_95902_3,1
CL,DAILY,CR_UP_95902_4,1
CL,DAILY,CR_UP_95902_6,1
CL,DAILY,CR_UP_95902_7,1
CL,DAILY,CR_UP_95902_8,1
CL,DAILY,CR_UP_95902_9,1
CL,DAILY,CR_UP_95902_10,1
CL,DAILY,CR_UP_95902_11,1
CL,DAILY,CR_UP_95902_12,1
CL,DAILY,CR_UP_95902_13,1
CL,DAILY,CR_UP_95902_14,1
CL,DAILY,CR_UP_95902_15,1
CL,DAILY,CR_UP_95902_16,1
CL,DAILY,CR_UP_95902_17,1
CL,DAILY,CR_UP_95902_18,1
CL,DAILY,CR_UP_95902_19,1
CL,DAILY,CR_UP_95902_21,1
CL,DAILY,CR_UP_95902_22,1
CL,DAILY,CR_UP_95902_24,1
CL,DAILY,CR_UP_95902_25,1
CL,DAILY,CR_UP_95902_26,1
CL,DAILY,CR_UP_95902_27,1
CL,DAILY,CR_UP_95902_28,1
CL,DAILY,CR_UP_96104_1,1
CL,DAILY,CR_UP_96104_2,1
CL,DAILY,CR_UP_96104_3,1
CL,DAILY,CR_UP_96104_4,1
CL,DAILY,CR_UP_96104_5,1
CL,DAILY,CR_UP_96104_7,1
CL,DAILY,CR_UP_96104_8,1
CL,DAILY,CR_UP_96104_9,1
CL,DAILY,CR_UP_96104_10,1
CL,DAILY,CR_UP_96104_11,1
CL,DAILY,CR_UP_96104_12,1
CL,DAILY,CR_UP_96104_13,1
CL,DAILY,CR_UP_96104_14,1
CL,DAILY,CR_UP_96104_15,1
CL,DAILY,CR_UP_96104_16,1
CL,DAILY,CR_UP_96104_17,1
CL,DAILY,CR_UP_96104_18,1
CL,DAILY,CR_UP_96104_19,1
CL,DAILY,CR_UP_96104_20,1
CL,DAILY,CR_UP_96104_21,1
CL,DAILY,CR_UP_96104_22,1
CL,DAILY,CR_UP_96104_25,1
CL,DAILY,CR_UP_96104_26,1
CL,DAILY,CR_UP_96104_28,1
CL,DAILY,CR_UP_96104_30,1
CL,DAILY,CR_UP_97002_1,1
CL,DAILY,CR_UP_97002_2,1
CL,DAILY,CR_UP_97002_3,1
CL,DAILY,CR_UP_97002_4,1
CL,DAILY,CR_UP_97002_5,1
CL,DAILY,CR_UP_97002_6,1
CL,DAILY,CR_UP_97002_7,1
CL,DAILY,CR_UP_97002_8,1
CL,DAILY,CR_UP_97002_9,1
CL,DAILY,CR_UP_97002_10,1
CL,DAILY,CR_UP_97002_11,1
CL,DAILY,CR_UP_97002_12,1
CL,DAILY,CR_UP_97002_13,1
CL,DAILY,CR_UP_97002_14,1
CL,DAILY,CR_UP_97002_15,1
CL,DAILY,CR_UP_97002_16,1
CL,DAILY,CR_UP_97002_17,1
CL,DAILY,CR_UP_97002_18,1
CL,DAILY,CR_UP_97002_19,1
CL,DAILY,CR_UP_97002_20,1
CL,DAILY,CR_UP_97002_24,1
CL,DAILY,CR_UP_97002_25,1
CL,DAILY,CR_UP_97002_26,1
CL,DAILY,CR_UP_97002_27,1
CL,DAILY,CR_UP_97002_28,1
CL,DAILY,CR_UP_97002_29,1
CL,DAILY,CR_UP_97002_30,1
CL,DAILY,CR_UP_96604_1,1
CL,DAILY,CR_UP_96604_2,1
CL,DAILY,CR_UP_96604_3,1
CL,DAILY,CR_UP_96604_4,1
CL,DAILY,CR_UP_96604_5,1
CL,DAILY,CR_UP_96604_6,1
CL,DAILY,CR_UP_96604_7,1
CL,DAILY,CR_UP_96604_8,1
CL,DAILY,CR_UP_96604_9,1
CL,DAILY,CR_UP_96604_11,1
CL,DAILY,CR_UP_96604_12,1
CL,DAILY,CR_UP_96604_13,1
CL,DAILY,CR_UP_97310_1,1
HL,DAILY,HR_DN_98301_1,0
HL,DAILY,HR_DN_98001_1,0
HL,DAILY,HR_DN_98801_1,0
HL,DAILY,HR_DN_98003_1,0
HL,DAILY,HR_DN_98303_1,0
HL,DAILY,HR_DN_98803_1,0
HL,DAILY,HR_DN_98005_1,0
HL,DAILY,HR_DN_98701_1,0
HL,DAILY,HR_DN_98007_1,0
HL,DAILY,HR_DN_98009_1,0
HL,DAILY,HR_DN_98011_1,0
HL,DAILY,HR_DN_98703_1,0
HL,DAILY,HR_DN_98013_1,0
HL,DAILY,HR_DN_98705_1,0
HL,DAILY,HR_DN_98015_1,0
HL,DAILY,HR_DN_98017_1,0
HL,DAILY,HR_DN_98707_1,0
HL,DAILY,HR_DN_98019_1,0
HL,DAILY,HR_DN_98805_1,0
HL,DAILY,HR_DN_98021_1,0
HL,DAILY,HR_DN_98023_1,0
HL,DAILY,HR_DN_98709_1,0
HL,DAILY,HR_DN_98025_1,0
HL,DAILY,HR_DN_98027_1,0
HL,DAILY,HR_DN_98807_1,0
HL,DAILY,HR_DN_98029_1,0
HL,DAILY,HR_DN_98711_1,0
HL,DAILY,HR_DN_98031_1,0
HL,DAILY,HR_DN_98033_1,0
HL,DAILY,HR_DN_98713_1,0
HL,DAILY,HR_DN_98035_1,0
HL,DAILY,HR_DN_98305_1,0
HL,DAILY,HR_DN_98809_1,0
HL,DAILY,HR_DN_98037_1,0
HL,DAILY,HR_DN_98901_1,0
HL,DAILY,HR_DN_98307_1,0
HL,DAILY,HR_DN_98811_1,0
HL,DAILY,HR_DN_98039_1,0
HL,DAILY,HR_DN_98041_1,0
HL,DAILY,HR_DN_98715_1,0
HL,DAILY,HR_DN_98043_1,0
HL,DAILY,HR_DN_98501_1,0
HL,DAILY,HR_DN_98045_1,0
HL,DAILY,HR_DN_98047_1,0
HL,DAILY,HR_DN_98813_1,0
HL,DAILY,HR_DN_98049_1,0
HL,DAILY,HR_DN_98309_1,0
HL,DAILY,HR_DN_98503_1,0
HL,DAILY,HR_DN_98717_1,0
HL,DAILY,HR_DN_98051_1,0
HL,DAILY,HR_DN_98903_1,0
HL,DAILY,HR_DN_98311_1,0
HL,DAILY,HR_DN_98815_1,0
HL,DAILY,HR_DN_98902_1,0
HL,DAILY,HR_DN_98053_1,0
HL,DAILY,HR_DN_98055_1,0
HL,DAILY,HR_DN_98719_1,0
HL,DAILY,HR_DN_98313_1,0
HL,DAILY,HR_DN_98057_1,0
HL,DAILY,HR_DN_98505_1,0
HL,DAILY,HR_DN_98817_1,0
HL,DAILY,HR_DN_98059_1,0
HL,DAILY,HR_DN_98315_1,0
HL,DAILY,HR_DN_98061_1,0
HL,DAILY,HR_DN_98905_1,0
HL,DAILY,HR_DN_98819_1,0
HL,DAILY,HR_DN_98063_1,0
HL,DAILY,HR_DN_98605_1,0
HL,DAILY,HR_DN_98721_1,0
HL,DAILY,HR_DN_98507_1,0
HL,DAILY,HR_DN_98065_1,0
HL,DAILY,HR_DN_98821_1,0
HL,DAILY,HR_DN_98067_1,0
HL,DAILY,HR_DN_98317_1,0
HL,DAILY,HR_DN_98904_1,0
HL,DAILY,HR_DN_98723_1,0
HL,DAILY,HR_DN_98069_1,0
HL,DAILY,HR_DN_98509_1,0
HL,DAILY,HR_DN_98823_1,0
HL,DAILY,HR_DN_98071_1,0
HL,DAILY,HR_DN_98511_1,0
HL,DAILY,HR_DN_98725_1,0
HL,DAILY,HR_DN_98319_1,0
HL,DAILY,HR_DN_98073_1,0
HL,DAILY,HR_DN_98513_1,0
HL,DAILY,HR_DN_98321_1,0
HL,DAILY,HR_DN_98075_1,0
HL,DAILY,HR_DN_98825_1,0
HL,DAILY,HR_DN_98077_1,0
HL,DAILY,HR_DN_98515_1,0
HL,DAILY,HR_DN_98079_1,0
HL,DAILY,HR_DN_98727_1,0
HL,DAILY,HR_DN_98906_1,0
HL,DAILY,HR_DN_98323_1,0
HL,DAILY,HR_DN_98081_1,0
HL,DAILY,HR_DN_98827_1,0
HL,DAILY,HR_DN_98083_1,0
HL,DAILY,HR_DN_98517_1,0
HL,DAILY,HR_DN_98085_1,0
HL,DAILY,HR_DN_98729_1,0
HL,DAILY,HR_DN_98087_1,0
HL,DAILY,HR_DN_98325_1,0
HL,DAILY,HR_DN_98519_1,0
HL,DAILY,HR_DN_98089_1,0
HL,DAILY,HR_DN_98829_1,0
HL,DAILY,HR_DN_98327_1,0
HL,DAILY,HR_DN_98091_1,0
HL,DAILY,HR_DN_98521_1,0
HL,DAILY,HR_DN_98731_1,0
HL,DAILY,HR_DN_98093_1,0
HL,DAILY,HR_DN_98329_1,0
HL,DAILY,HR_DN_98831_1,0
HL,DAILY,HR_DN_98095_1,0
HL,DAILY,HR_DN_98523_1,0
HL,DAILY,HR_DN_98733_1,0
HL,DAILY,HR_DN_98331_1,0
HL,DAILY,HR_DN_98097_1,0
HL,DAILY,HR_DN_98525_1,0
HL,DAILY,HR_DN_98907_1,0
HL,DAILY,HR_DN_98099_1,0
HL,DAILY,HR_DN_98333_1,0
HL,DAILY,HR_DN_98833_1,0
HL,DAILY,HR_DN_98101_1,0
HL,DAILY,HR_DN_98735_1,0
HL,DAILY,HR_DN_98103_1,0
HL,DAILY,HR_DN_98105_1,0
HL,DAILY,HR_DN_98835_1,0
HL,DAILY,HR_DN_98107_1,0
HL,DAILY,HR_DN_98109_1,0
HL,DAILY,HR_DN_98737_1,0
HL,DAILY,HR_DN_98737_2,0
HL,DAILY,HR_DN_98111_1,0
HL,DAILY,HR_DN_98111_2,0
HL,DAILY,HR_DN_98837_1,0
HL,DAILY,HR_DN_98837_2,0
HL,DAILY,HR_DN_99025_1,0
HL,DAILY,HR_DN_98335_1,0
HL,DAILY,HR_DN_98335_2,0
HL,DAILY,HR_DN_98113_1,0
HL,DAILY,HR_DN_98115_1,0
HL,DAILY,HR_DN_98115_2,0
HL,DAILY,HR_DN_91393_1,0
HL,DAILY,HR_DN_91393_2,0
HL,DAILY,HR_DN_98337_1,0
HL,DAILY,HR_DN_98337_2,0
HL,DAILY,HR_DN_98908_1,0
HL,DAILY,HR_DN_98908_2,0
HL,DAILY,HR_DN_98839_1,0
HL,DAILY,HR_DN_98839_2,0
HL,DAILY,HR_DN_98117_1,0
HL,DAILY,HR_DN_98527_1,0
HL,DAILY,HR_DN_98527_2,0
HL,DAILY,HR_DN_99027_1,0
HL,DAILY,HR_DN_98739_1,0
HL,DAILY,HR_DN_98739_2,0
HL,DAILY,HR_DN_98119_1,0
HL,DAILY,HR_DN_98121_1,0
HL,DAILY,HR_DN_98339_1,0
HL,DAILY,HR_DN_98339_2,0
HL,DAILY,HR_DN_98841_1,0
HL,DAILY,HR_DN_98841_2,0
HL,DAILY,HR_DN_98123_1,0
HL,DAILY,HR_DN_98123_2,0
HL,DAILY,HR_DN_98141_1,0
HL,DAILY,HR_DN_98143_1,0
HL,DAILY,HR_DN_98747_1,0
HL,DAILY,HR_DN_98145_1,0
HL,DAILY,HR_DN_98343_1,0
HL,DAILY,HR_DN_98849_1,0
HL,DAILY,HR_DN_98147_1,0
HL,DAILY,HR_DN_98149_1,0
HL,DAILY,HR_DN_98345_1,0
HL,DAILY,HR_DN_98151_1,0
HL,DAILY,HR_DN_98749_1,0
HL,DAILY,HR_DN_98153_1,0
HL,DAILY,HR_DN_98155_1,0
HL,DAILY,HR_DN_98851_1,0
HL,DAILY,HR_DN_98531_1,0
HL,DAILY,HR_DN_98157_1,0
HL,DAILY,HR_DN_98159_1,0
HL,DAILY,HR_DN_98751_1,0
HL,DAILY,HR_DN_98161_1,0
HL,DAILY,HR_DN_98533_1,0
HL,DAILY,HR_DN_98533_2,0
HL,DAILY,HR_DN_99039_1,0
HL,DAILY,HR_DN_98163_1,0
HL,DAILY,HR_DN_98163_2,0
HL,DAILY,HR_DN_98853_1,0
HL,DAILY,HR_DN_98853_2,0
HL,DAILY,HR_DN_98165_1,0
HL,DAILY,HR_DN_98165_2,0
HL,DAILY,HR_DN_98535_1,0
HL,DAILY,HR_DN_98535_2,0
HL,DAILY,HR_DN_98753_1,0
HL,DAILY,HR_DN_98167_1,0
HL,DAILY,HR_DN_99041_1,0
HL,DAILY,HR_DN_98169_1,0
HL,DAILY,HR_DN_98169_2,0
HL,DAILY,HR_DN_98347_1,0
HL,DAILY,HR_DN_98855_1,0
HL,DAILY,HR_DN_98855_2,0
HL,DAILY,HR_DN_98171_1,0
HL,DAILY,HR_DN_98171_2,0
HL,DAILY,HR_DN_98349_1,0
HL,DAILY,HR_DN_98349_2,0
HL,DAILY,HR_DN_98755_1,0
HL,DAILY,HR_DN_98173_1,0
HL,DAILY,HR_DN_98173_2,0
HL,DAILY,HR_DN_98537_1,0
HL,DAILY,HR_DN_98537_2,0
HL,DAILY,HR_DN_98175_1,0
HL,DAILY,HR_DN_98175_2,0
HL,DAILY,HR_DN_98857_1,0
HL,DAILY,HR_DN_98177_1,0
HL,DAILY,HR_DN_98351_1,0
HL,DAILY,HR_DN_98539_1,0
HL,DAILY,HR_DN_98179_1,0
HL,DAILY,HR_DN_98769_1,0
HL,DAILY,HR_DN_98215_1,0
HL,DAILY,HR_DN_98553_1,0
HL,DAILY,HR_DN_98217_1,0
HL,DAILY,HR_DN_98365_1,0
HL,DAILY,HR_DN_98869_1,0
HL,DAILY,HR_DN_98219_1,0
HL,DAILY,HR_DN_98221_1,0
HL,DAILY,HR_DN_98555_1,0
HL,DAILY,HR_DN_98914_1,0
HL,DAILY,HR_DN_98771_1,0
HL,DAILY,HR_DN_98223_1,0
HL,DAILY,HR_DN_98871_1,0
HL,DAILY,HR_DN_98917_1,0
HL,DAILY,HR_DN_98367_1,0
HL,DAILY,HR_DN_98225_1,0
HL,DAILY,HR_DN_98227_1,0
HL,DAILY,HR_DN_98773_1,0
HL,DAILY,HR_DN_98557_1,0
HL,DAILY,HR_DN_91491_1,0
HL,DAILY,HR_DN_98916_1,0
HL,DAILY,HR_DN_98229_1,0
HL,DAILY,HR_DN_98231_1,0
HL,DAILY,HR_DN_98873_1,0
HL,DAILY,HR_DN_98233_1,0
HL,DAILY,HR_DN_98559_1,0
HL,DAILY,HR_DN_98775_1,0
HL,DAILY,HR_DN_98235_1,0
HL,DAILY,HR_DN_98369_1,0
HL,DAILY,HR_DN_98875_1,0
HL,DAILY,HR_DN_98237_1,0
HL,DAILY,HR_DN_98561_1,0
HL,DAILY,HR_DN_98239_1,0
HL,DAILY,HR_DN_98777_1,0
HL,DAILY,HR_DN_98371_1,0
HL,DAILY,HR_DN_98241_1,0
HL,DAILY,HR_DN_98877_1,0
HL,DAILY,HR_DN_98563_1,0
HL,DAILY,HR_DN_98569_1,0
HL,DAILY,HR_DN_98251_1,0
HL,DAILY,HR_DN_98783_1,0
HL,DAILY,HR_DN_98253_1,0
HL,DAILY,HR_DN_98883_1,0
HL,DAILY,HR_DN_98255_1,0
HL,DAILY,HR_DN_98571_1,0
HL,DAILY,HR_DN_98785_1,0
HL,DAILY,HR_DN_98257_1,0
HL,DAILY,HR_DN_98885_1,0
HL,DAILY,HR_DN_98573_1,0
HL,DAILY,HR_DN_98787_1,0
HL,DAILY,HR_DN_98259_1,0
HL,DAILY,HR_UP_98514_1,1
HL,DAILY,HR_UP_98008_1,1
HL,DAILY,HR_UP_98706_1,1
HL,DAILY,HR_UP_99004_1,1
HL,DAILY,HR_UP_98516_1,1
HL,DAILY,HR_UP_98516_2,1
HL,DAILY,HR_UP_98010_1,1
HL,DAILY,HR_UP_98708_1,1
HL,DAILY,HR_UP_98518_1,1
HL,DAILY,HR_UP_98518_2,1
HL,DAILY,HR_UP_98012_1,1
HL,DAILY,HR_UP_99006_1,1
HL,DAILY,HR_UP_98808_1,1
HL,DAILY,HR_UP_98808_2,1
HL,DAILY,HR_UP_98310_1,1
HL,DAILY,HR_UP_98310_2,1
HL,DAILY,HR_UP_98014_1,1
HL,DAILY,HR_UP_98014_2,1
HL,DAILY,HR_UP_98710_1,1
HL,DAILY,HR_UP_98710_2,1
HL,DAILY,HR_UP_98312_1,1
HL,DAILY,HR_UP_98312_2,1
HL,DAILY,HR_UP_98312_3,1
HL,DAILY,HR_UP_98016_1,1
HL,DAILY,HR_UP_98016_2,1
HL,DAILY,HR_UP_99008_1,1
HL,DAILY,HR_UP_98520_1,1
HL,DAILY,HR_UP_98314_1,1
HL,DAILY,HR_UP_98810_1,1
HL,DAILY,HR_UP_98901_1,1
HL,DAILY,HR_UP_98018_1,1
HL,DAILY,HR_UP_98316_1,1
HL,DAILY,HR_UP_98714_1,1
HL,DAILY,HR_UP_99010_1,1
HL,DAILY,HR_UP_98020_1,1
HL,DAILY,HR_UP_98812_1,1
HL,DAILY,HR_UP_98522_1,1
HL,DAILY,HR_UP_98522_2,1
HL,DAILY,HR_UP_98022_1,1
HL,DAILY,HR_UP_98716_1,1
HL,DAILY,HR_UP_98524_1,1
HL,DAILY,HR_UP_99012_1,1
HL,DAILY,HR_UP_98814_1,1
HL,DAILY,HR_UP_98024_1,1
HL,DAILY,HR_UP_98024_2,1
HL,DAILY,HR_UP_98026_1,1
HL,DAILY,HR_UP_98318_1,1
HL,DAILY,HR_UP_98903_1,1
HL,DAILY,HR_UP_98028_1,1
HL,DAILY,HR_UP_99014_1,1
HL,DAILY,HR_UP_98526_1,1
HL,DAILY,HR_UP_98902_1,1
HL,DAILY,HR_UP_98320_1,1
HL,DAILY,HR_UP_98320_2,1
HL,DAILY,HR_UP_98030_1,1
HL,DAILY,HR_UP_98816_1,1
HL,DAILY,HR_UP_98032_1,1
HL,DAILY,HR_UP_98032_2,1
HL,DAILY,HR_UP_98528_1,1
HL,DAILY,HR_UP_98528_2,1
HL,DAILY,HR_UP_99016_1,1
HL,DAILY,HR_UP_98034_1,1
HL,DAILY,HR_UP_98034_2,1
HL,DAILY,HR_UP_98720_1,1
HL,DAILY,HR_UP_98602_1,1
HL,DAILY,HR_UP_98602_2,1
HL,DAILY,HR_UP_98036_1,1
HL,DAILY,HR_UP_98036_2,1
HL,DAILY,HR_UP_98322_1,1
HL,DAILY,HR_UP_98905_1,1
HL,DAILY,HR_UP_99018_1,1
HL,DAILY,HR_UP_98530_1,1
HL,DAILY,HR_UP_98038_1,1
HL,DAILY,HR_UP_98324_1,1
HL,DAILY,HR_UP_98722_1,1
HL,DAILY,HR_UP_98040_1,1
HL,DAILY,HR_UP_98042_1,1
HL,DAILY,HR_UP_99020_1,1
HL,DAILY,HR_UP_98532_1,1
HL,DAILY,HR_UP_98820_1,1
HL,DAILY,HR_UP_98044_1,1
HL,DAILY,HR_UP_98044_2,1
HL,DAILY,HR_UP_98604_1,1
HL,DAILY,HR_UP_99022_1,1
HL,DAILY,HR_UP_98904_1,1
HL,DAILY,HR_UP_98046_1,1
HL,DAILY,HR_UP_98046_2,1
HL,DAILY,HR_UP_98822_1,1
HL,DAILY,HR_UP_98048_1,1
HL,DAILY,HR_UP_98048_2,1
HL,DAILY,HR_UP_98724_1,1
HL,DAILY,HR_UP_98606_1,1
HL,DAILY,HR_UP_98326_1,1
HL,DAILY,HR_UP_98050_1,1
HL,DAILY,HR_UP_98824_1,1
HL,DAILY,HR_UP_98534_1,1
HL,DAILY,HR_UP_98052_1,1
HL,DAILY,HR_UP_98726_1,1
HL,DAILY,HR_UP_98054_1,1
HL,DAILY,HR_UP_98328_1,1
HL,DAILY,HR_UP_98056_1,1
HL,DAILY,HR_UP_99024_1,1
HL,DAILY,HR_UP_98826_1,1
HL,DAILY,HR_UP_98330_1,1
HL,DAILY,HR_UP_98906_1,1
HL,DAILY,HR_UP_98058_1,1
HL,DAILY,HR_UP_98058_2,1
HL,DAILY,HR_UP_98536_1,1
HL,DAILY,HR_UP_98536_2,1
HL,DAILY,HR_UP_98060_1,1
HL,DAILY,HR_UP_98728_1,1
HL,DAILY,HR_UP_98332_1,1
HL,DAILY,HR_UP_98332_2,1
HL,DAILY,HR_UP_98062_1,1
HL,DAILY,HR_UP_98062_2,1
HL,DAILY,HR_UP_98064_1,1
HL,DAILY,HR_UP_98828_1,1
HL,DAILY,HR_UP_98538_1,1
HL,DAILY,HR_UP_98066_1,1
HL,DAILY,HR_UP_98730_1,1
HL,DAILY,HR_UP_98068_1,1
HL,DAILY,HR_UP_98540_1,1
HL,DAILY,HR_UP_99026_1,1
HL,DAILY,HR_UP_98070_1,1
HL,DAILY,HR_UP_98830_1,1
HL,DAILY,HR_UP_98334_1,1
HL,DAILY,HR_UP_98334_2,1
HL,DAILY,HR_UP_98072_1,1
HL,DAILY,HR_UP_99028_1,1
HL,DAILY,HR_UP_98732_1,1
HL,DAILY,HR_UP_98074_1,1
HL,DAILY,HR_UP_98074_2,1
HL,DAILY,HR_UP_98076_1,1
HL,DAILY,HR_UP_98336_1,1
HL,DAILY,HR_UP_98336_2,1
HL,DAILY,HR_UP_98832_1,1
HL,DAILY,HR_UP_98078_1,1
HL,DAILY,HR_UP_98907_1,1
HL,DAILY,HR_UP_99030_1,1
HL,DAILY,HR_UP_98734_1,1
HL,DAILY,HR_UP_98338_1,1
HL,DAILY,HR_UP_98338_2,1
HL,DAILY,HR_UP_98080_1,1
HL,DAILY,HR_UP_98834_1,1
HL,DAILY,HR_UP_98340_1,1
HL,DAILY,HR_UP_99032_1,1
HL,DAILY,HR_UP_98736_1,1
HL,DAILY,HR_UP_98082_1,1
HL,DAILY,HR_UP_98082_2,1
HL,DAILY,HR_UP_91392_1,1
HL,DAILY,HR_UP_98084_1,1
HL,DAILY,HR_UP_98084_2,1
HL,DAILY,HR_UP_98086_1,1
HL,DAILY,HR_UP_98086_2,1
HL,DAILY,HR_UP_98342_1,1
HL,DAILY,HR_UP_98088_1,1
HL,DAILY,HR_UP_98088_2,1
HL,DAILY,HR_UP_98836_1,1
HL,DAILY,HR_UP_98090_1,1
HL,DAILY,HR_UP_98090_2,1
HL,DAILY,HR_UP_98738_1,1
HL,DAILY,HR_UP_98344_1,1
HL,DAILY,HR_UP_98092_1,1
HL,DAILY,HR_UP_98838_1,1
HL,DAILY,HR_UP_98094_1,1
HL,DAILY,HR_UP_98908_1,1
HL,DAILY,HR_UP_98346_1,1
HL,DAILY,HR_UP_98740_1,1
HL,DAILY,HR_UP_98096_1,1
HL,DAILY,HR_UP_98098_1,1
HL,DAILY,HR_UP_98840_1,1
HL,DAILY,HR_UP_98348_1,1
HL,DAILY,HR_UP_99034_1,1
HL,DAILY,HR_UP_98100_1,1
HL,DAILY,HR_UP_98742_1,1
HL,DAILY,HR_UP_98350_1,1
HL,DAILY,HR_UP_98842_1,1
HL,DAILY,HR_UP_98102_1,1
HL,DAILY,HR_UP_98102_2,1
HL,DAILY,HR_UP_98104_1,1
HL,DAILY,HR_UP_98744_1,1
HL,DAILY,HR_UP_98106_1,1
HL,DAILY,HR_UP_99036_1,1
HL,DAILY,HR_UP_98108_1,1
HL,DAILY,HR_UP_91394_1,1
HL,DAILY,HR_UP_98110_1,1
HL,DAILY,HR_UP_98110_2,1
HL,DAILY,HR_UP_98112_1,1
HL,DAILY,HR_UP_98112_2,1
HL,DAILY,HR_UP_98352_1,1
HL,DAILY,HR_UP_98846_1,1
HL,DAILY,HR_UP_98114_1,1
HL,DAILY,HR_UP_98114_2,1
HL,DAILY,HR_UP_98116_1,1
HL,DAILY,HR_UP_98746_1,1
HL,DAILY,HR_UP_98118_1,1
HL,DAILY,HR_UP_98118_2,1
HL,DAILY,HR_UP_98354_1,1
HL,DAILY,HR_UP_98848_1,1
HL,DAILY,HR_UP_98120_1,1
HL,DAILY,HR_UP_98120_2,1
HL,DAILY,HR_UP_99038_1,1
HL,DAILY,HR_UP_98542_1,1
HL,DAILY,HR_UP_98542_2,1
HL,DAILY,HR_UP_98122_1,1
HL,DAILY,HR_UP_98124_1,1
HL,DAILY,HR_UP_98356_1,1
HL,DAILY,HR_UP_98356_2,1
HL,DAILY,HR_UP_98356_3,1
HL,DAILY,HR_UP_98356_4,1
HL,DAILY,HR_UP_98356_5,1
HL,DAILY,HR_UP_98356_6,1
HL,DAILY,HR_UP_98356_7,1
HL,DAILY,HR_UP_98356_8,1
HL,DAILY,HR_UP_98850_1,1
HL,DAILY,HR_UP_98850_2,1
HL,DAILY,HR_UP_98850_3,1
HL,DAILY,HR_UP_98850_4,1
HL,DAILY,HR_UP_98850_5,1
HL,DAILY,HR_UP_98850_6,1
HL,DAILY,HR_UP_98850_7,1
HL,DAILY,HR_UP_98850_8,1
HL,DAILY,HR_UP_98126_1,1
HL,DAILY,HR_UP_98126_2,1
HL,DAILY,HR_UP_98126_3,1
HL,DAILY,HR_UP_98126_4,1
HL,DAILY,HR_UP_98126_5,1
